3.2988 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
62.4106 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4106 	EXP 	window1: mouseVisible = True
62.4110 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=57.2727272727273, pos=array([ 0.22244967, -0.2562333 ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4110 	EXP 	window1: mouseVisible = True
62.4114 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4114 	EXP 	window1: mouseVisible = True
62.4118 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=24.545454545454575, pos=array([0.29760045, 0.09991365]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4119 	EXP 	window1: mouseVisible = True
62.4122 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4123 	EXP 	window1: mouseVisible = True
62.4127 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=24.54545454545459, pos=array([ 0.32566675, -0.09529179]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4127 	EXP 	window1: mouseVisible = True
62.4131 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4131 	EXP 	window1: mouseVisible = True
62.4135 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=-8.181818181818159, pos=array([0.19634003, 0.24494766]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
62.4135 	EXP 	window1: mouseVisible = True
62.4139 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=0, name='unnamed Rect', opacity=0.0, ori=0.0, pos=array([0.1, 0. ]), size=array([1.1, 1. ]), units='height', vertices=ndarray(...), win=Window(...))
62.4383 	WARNING 	t of last frame was 57860.07ms (=1/0)
62.4383 	EXP 	unnamed Rect: autoDraw = True
62.4383 	EXP 	node0: autoDraw = True
62.4383 	EXP 	node1: autoDraw = True
62.4383 	EXP 	node2: autoDraw = True
62.4383 	EXP 	node3: autoDraw = True
62.4383 	EXP 	node4: autoDraw = True
62.4383 	EXP 	node5: autoDraw = True
62.4383 	EXP 	node6: autoDraw = True
62.4383 	EXP 	node7: autoDraw = True
62.4383 	EXP 	node8: autoDraw = True
62.4383 	EXP 	node9: autoDraw = True
62.4383 	EXP 	node10: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed Line: autoDraw = True
62.4383 	EXP 	unnamed ShapeStim: autoDraw = True
62.4383 	EXP 	unnamed Rect: autoDraw = True
62.6253 	DATA 	Keypress: space
62.6336 	WARNING 	t of last frame was 195.29ms (=1/5)
62.6336 	EXP 	node0: fillColor = '#126DEF'
66.3747 	DATA 	Keypress: space
66.3898 	WARNING 	t of last frame was 3756.17ms (=1/0)
69.3439 	DATA 	Keypress: space
69.3571 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
71.2943 	DATA 	Keypress: space
76.0643 	DATA 	Keypress: f
80.6545 	DATA 	Keypress: j
80.6659 	EXP 	window1: mouseVisible = True
80.6852 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='press Space to start', units='height', win=Window(...), wrapWidth=1)
84.1050 	DATA 	Keypress: space
84.1056 	EXP 	window1: mouseVisible = True
84.1061 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=0, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([-0.65,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
84.1130 	EXP 	unnamed Rect: autoDraw = True
84.1130 	EXP 	unnamed Rect: autoDraw = True
84.1130 	EXP 	node0: autoDraw = True
84.1130 	EXP 	node1: autoDraw = True
84.1130 	EXP 	node2: autoDraw = True
84.1130 	EXP 	node3: autoDraw = True
84.1130 	EXP 	node4: autoDraw = True
84.1130 	EXP 	node5: autoDraw = True
84.1130 	EXP 	node6: autoDraw = True
84.1130 	EXP 	node7: autoDraw = True
84.1130 	EXP 	node8: autoDraw = True
84.1130 	EXP 	node9: autoDraw = True
84.1130 	EXP 	node10: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Line: autoDraw = True
84.1130 	EXP 	unnamed ShapeStim: autoDraw = True
84.1130 	EXP 	unnamed Rect: autoDraw = True
84.1130 	EXP 	unnamed Rect: autoDraw = True
84.1219 	EXP 	node0: fillColor = '#126DEF'
84.1219 	EXP 	unnamed Line: autoDraw = False
84.1219 	EXP 	unnamed ShapeStim: autoDraw = False
84.1219 	EXP 	unnamed Line: autoDraw = True
84.1219 	EXP 	unnamed ShapeStim: autoDraw = True
84.1219 	EXP 	unnamed Line: autoDraw = False
84.1219 	EXP 	unnamed ShapeStim: autoDraw = False
84.1219 	EXP 	unnamed Line: autoDraw = True
84.1219 	EXP 	unnamed ShapeStim: autoDraw = True
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
84.1219 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
