2.1428 	WARNING 	The 'psychtoolbox' library cannot be loaded but is required for audio capture (use `pip install psychtoolbox` to get it). Microphone recording will be unavailable this session. Note that opening a microphone stream will raise an error.
45.6037 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6037 	EXP 	window1: mouseVisible = True
45.6041 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=57.2727272727273, pos=array([ 0.22244967, -0.2562333 ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6041 	EXP 	window1: mouseVisible = True
45.6045 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6045 	EXP 	window1: mouseVisible = True
45.6049 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=24.545454545454575, pos=array([0.29760045, 0.09991365]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6050 	EXP 	window1: mouseVisible = True
45.6053 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6054 	EXP 	window1: mouseVisible = True
45.6058 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=24.54545454545459, pos=array([ 0.32566675, -0.09529179]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6058 	EXP 	window1: mouseVisible = True
45.6062 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=None, depth=2, draggable=False, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=4, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6062 	EXP 	window1: mouseVisible = True
45.6066 	EXP 	Created unnamed ShapeStim = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1, -1, -1]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=1.5, name='unnamed ShapeStim', opacity=1.0, ori=-8.181818181818159, pos=array([0.19634003, 0.24494766]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
45.6066 	EXP 	window1: mouseVisible = True
45.6070 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=0, name='unnamed Rect', opacity=0.0, ori=0.0, pos=array([0.1, 0. ]), size=array([1.1, 1. ]), units='height', vertices=ndarray(...), win=Window(...))
45.6305 	WARNING 	t of last frame was 42211.38ms (=1/0)
45.6305 	EXP 	unnamed Rect: autoDraw = True
45.6305 	EXP 	node0: autoDraw = True
45.6305 	EXP 	node1: autoDraw = True
45.6305 	EXP 	node2: autoDraw = True
45.6305 	EXP 	node3: autoDraw = True
45.6305 	EXP 	node4: autoDraw = True
45.6305 	EXP 	node5: autoDraw = True
45.6305 	EXP 	node6: autoDraw = True
45.6305 	EXP 	node7: autoDraw = True
45.6305 	EXP 	node8: autoDraw = True
45.6305 	EXP 	node9: autoDraw = True
45.6305 	EXP 	node10: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed Line: autoDraw = True
45.6305 	EXP 	unnamed ShapeStim: autoDraw = True
45.6305 	EXP 	unnamed Rect: autoDraw = True
60.3447 	DATA 	Keypress: space
60.3637 	WARNING 	t of last frame was 14733.18ms (=1/0)
60.3637 	EXP 	node0: fillColor = '#126DEF'
64.1655 	DATA 	Keypress: space
64.1765 	WARNING 	t of last frame was 3812.78ms (=1/0)
73.3897 	DATA 	Keypress: space
73.4006 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
76.9496 	DATA 	Keypress: space
84.3656 	DATA 	Keypress: space
86.4695 	DATA 	Keypress: f
96.6617 	DATA 	Keypress: j
96.6768 	EXP 	window1: mouseVisible = True
96.6939 	EXP 	Created unnamed TextStim = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0, draggable=False, flipHoriz=False, flipVert=False, font='', fontFiles=[], height=0.035, italic=False, languageStyle='LTR', name='unnamed TextStim', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='press Space to start', units='height', win=Window(...), wrapWidth=1)
100.2377 	DATA 	Keypress: space
100.2383 	EXP 	window1: mouseVisible = True
100.2389 	EXP 	Created unnamed Rect = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0, 0, 0]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=0, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([-0.65,  0.45]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
100.2460 	EXP 	unnamed Rect: autoDraw = True
100.2460 	EXP 	unnamed Rect: autoDraw = True
100.2460 	EXP 	node0: autoDraw = True
100.2460 	EXP 	node1: autoDraw = True
100.2460 	EXP 	node2: autoDraw = True
100.2460 	EXP 	node3: autoDraw = True
100.2460 	EXP 	node4: autoDraw = True
100.2460 	EXP 	node5: autoDraw = True
100.2460 	EXP 	node6: autoDraw = True
100.2460 	EXP 	node7: autoDraw = True
100.2460 	EXP 	node8: autoDraw = True
100.2460 	EXP 	node9: autoDraw = True
100.2460 	EXP 	node10: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Line: autoDraw = True
100.2460 	EXP 	unnamed ShapeStim: autoDraw = True
100.2460 	EXP 	unnamed Rect: autoDraw = True
100.2460 	EXP 	unnamed Rect: autoDraw = True
100.2596 	EXP 	node0: fillColor = '#126DEF'
100.2596 	EXP 	unnamed Line: autoDraw = False
100.2596 	EXP 	unnamed ShapeStim: autoDraw = False
100.2596 	EXP 	unnamed Line: autoDraw = True
100.2596 	EXP 	unnamed ShapeStim: autoDraw = True
100.2596 	EXP 	unnamed Line: autoDraw = False
100.2596 	EXP 	unnamed ShapeStim: autoDraw = False
100.2596 	EXP 	unnamed Line: autoDraw = True
100.2596 	EXP 	unnamed ShapeStim: autoDraw = True
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed ShapeStim: fillColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: foreColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: borderColor = <psychopy.colors.Color: black, alpha=1.0>
100.2596 	EXP 	unnamed Line: fillColor = <psychopy.colors.Color: black, alpha=1.0>
